pid,condition,ai1_bias,ai2_bias,ai1_extractable,ai1_w_SHY,ai1_w_IEF,ai1_w_LQD,ai1_w_GLD,ai1_w_VNQ,ai1_w_SPY,ai1_w_XLF,ai1_w_XLE,ai1_w_XLI,ai1_w_XLP,ai1_w_XLU,ai1_w_AAPL,ai1_w_MSFT,ai1_w_AMZN,ai1_w_GOOGL,ai1_w_NVDA,ai1_w_TSLA,ai1_w_SHOP,ai1_w_SNOW,ai1_w_PLTR,ai1_w_DKNG,ai1_w_RIVN,ai1_w_CRSP,ai1_w_BTC,ai1_w_ETH,ai1_raw_sum,ai1_final_round,ai1_notes,ai1_fail_reason,ai2_extractable,ai2_w_SHY,ai2_w_IEF,ai2_w_LQD,ai2_w_GLD,ai2_w_VNQ,ai2_w_SPY,ai2_w_XLF,ai2_w_XLE,ai2_w_XLI,ai2_w_XLP,ai2_w_XLU,ai2_w_AAPL,ai2_w_MSFT,ai2_w_AMZN,ai2_w_GOOGL,ai2_w_NVDA,ai2_w_TSLA,ai2_w_SHOP,ai2_w_SNOW,ai2_w_PLTR,ai2_w_DKNG,ai2_w_RIVN,ai2_w_CRSP,ai2_w_BTC,ai2_w_ETH,ai2_raw_sum,ai2_final_round,ai2_notes,ai2_fail_reason
1963,dual_opposition,somewhat risk-averse,risk-neutral,True,25.0,15.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,100.0,1.0,,
1970,dual_nonbiased,,,True,10.0,0.0,0.0,5.0,0.0,25.0,10.0,0.0,0.0,0.0,5.0,10.0,0.0,5.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,100,1,,,True,10.0,0.0,0.0,0.0,0.0,30.0,10.0,0.0,10.0,0.0,5.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,100.0,1.0,,
1974,dual_nonbiased,,,True,0.0,20.0,0.0,10.0,0.0,30.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,100,1,,,True,0.0,20.0,0.0,10.0,0.0,30.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,100.0,1.0,,
1982,dual_balanced,extremely risk-averse,somewhat risk-seeking,True,40.0,20.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10.0,0.0,25.0,10.0,10.0,0.0,10.0,5.0,0.0,0.0,10.0,10.0,100.0,1.0,,
1975,dual_nonbiased,,,True,10.0,10.0,0.0,10.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,5.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,0.0,10.0,5.0,10.0,5.0,25.0,5.0,5.0,0.0,5.0,5.0,5.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
1985,dual_nonbiased,,,True,20.0,0.0,0.0,20.0,0.0,15.0,0.0,35.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,2,,,True,10.0,5.0,0.0,10.0,5.0,20.0,0.0,10.0,0.0,0.0,5.0,5.0,10.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,100.0,1.0,,
1978,dual_balanced,somewhat risk-averse,extremely risk-seeking,True,20.0,15.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,25.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,20.0,15.0,100.0,1.0,,
1988,dual_balanced,extremely risk-averse,extremely risk-seeking,True,40.0,20.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,30.0,15.0,100.0,1.0,,
1990,dual_opposition,somewhat risk-seeking,risk-neutral,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0,0.0,25.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,20.0,15.0,100,1,Portfolio sums exactly to 100%.,,True,10.0,15.0,0.0,10.0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,Portfolio sums exactly to 100%.,
1994,dual_opposition,somewhat risk-averse,extremely risk-averse,True,25.0,15.0,0.0,15.0,0.0,20.0,0.0,0.0,0.0,10.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,40.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
1962,dual_nonbiased,,,True,10.0,10.0,0.0,10.0,0.0,30.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,10.0,10.0,0.0,10.0,0.0,30.0,15.0,10.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
1981,dual_opposition,risk-neutral,extremely risk-averse,True,5.0,15.0,5.0,10.0,0.0,25.0,10.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,100,1,,,True,35.0,20.0,10.0,10.0,0.0,5.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
1996,dual_balanced,extremely risk-averse,somewhat risk-seeking,True,15.0,15.0,14.0,12.0,0.0,14.0,5.0,0.0,0.0,10.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,20.0,10.0,7.0,0.0,10.0,0.0,0.0,7.0,15.0,15.0,100.0,1.0,,
2002,dual_opposition,extremely risk-seeking,risk-neutral,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,30.0,20.0,100,1,,,True,0.0,15.0,0.0,10.0,0.0,30.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,100.0,1.0,,
2004,dual_nonbiased,,,True,10.0,0.0,10.0,5.0,10.0,15.0,10.0,0.0,0.0,5.0,0.0,10.0,10.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,10.0,0.0,10.0,10.0,10.0,20.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
2003,dual_balanced,extremely risk-averse,extremely risk-seeking,True,35.0,25.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,30.0,20.0,100.0,1.0,,
2007,dual_balanced,extremely risk-averse,somewhat risk-averse,True,35.0,20.0,0.0,15.0,0.0,5.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,25.0,15.0,0.0,10.0,0.0,15.0,0.0,5.0,5.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
1998,dual_opposition,risk-neutral,risk-neutral,True,0.0,10.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,100,3,,,True,0.0,10.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,100.0,3.0,,
2009,dual_nonbiased,,,True,20.0,0.0,0.0,15.0,0.0,40.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,3,,,True,0.0,20.0,0.0,10.0,0.0,40.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.0,,
2012,dual_opposition,extremely risk-averse,risk-neutral,True,30.0,20.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,0.0,15.0,0.0,10.0,0.0,20.0,10.0,10.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,100.0,1.0,,
2013,dual_balanced,somewhat risk-seeking,extremely risk-averse,True,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,20.0,10.0,100,2,,,True,40.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,,
2015,dual_opposition,somewhat risk-seeking,extremely risk-seeking,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,15.0,0.0,0.0,10.0,10.0,0.0,0.0,20.0,15.0,100,1,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,0.0,20.0,0.0,0.0,25.0,15.0,100.0,1.0,,
2018,dual_nonbiased,,,True,15.0,10.0,0.0,5.0,0.0,25.0,5.0,5.0,0.0,5.0,0.0,10.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,100,1,,,True,0.0,15.0,0.0,10.0,0.0,30.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,100.0,1.0,,
2021,dual_balanced,risk-neutral,somewhat risk-averse,True,10.0,10.0,0.0,5.0,0.0,15.0,5.0,5.0,0.0,5.0,0.0,10.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,100,1,,,True,20.0,15.0,10.0,10.0,0.0,15.0,0.0,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
2024,dual_opposition,somewhat risk-averse,somewhat risk-averse,True,20.0,15.0,5.0,10.0,0.0,30.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,2,,,True,30.0,0.0,0.0,20.0,0.0,30.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,,
2026,dual_opposition,somewhat risk-seeking,risk-neutral,True,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,20.0,15.0,100,1,,,True,15.0,0.0,0.0,10.0,0.0,25.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
2027,dual_balanced,risk-neutral,extremely risk-seeking,True,0.0,10.0,0.0,10.0,0.0,30.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,100,1,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,20.0,0.0,0.0,0.0,0.0,10.0,5.0,25.0,15.0,100.0,1.0,,
2028,dual_balanced,risk-neutral,extremely risk-seeking,True,0.0,15.0,0.0,10.0,0.0,25.0,10.0,10.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,0.0,10.0,0.0,0.0,10.0,30.0,15.0,100.0,1.0,,
2033,dual_balanced,somewhat risk-averse,risk-neutral,True,20.0,15.0,0.0,10.0,0.0,20.0,0.0,10.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,100,2,,,True,10.0,10.0,0.0,0.0,0.0,20.0,0.0,15.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,100.0,2.0,,
2034,dual_balanced,somewhat risk-averse,somewhat risk-seeking,True,25.0,15.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,20.0,15.0,100.0,1.0,,
2029,dual_balanced,risk-neutral,somewhat risk-averse,True,15.0,15.0,5.0,10.0,0.0,20.0,5.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,2,,,True,20.0,15.0,10.0,10.0,0.0,20.0,0.0,0.0,0.0,10.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,,
2038,dual_opposition,extremely risk-seeking,somewhat risk-seeking,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,30.0,20.0,100,1,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,25.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,20.0,15.0,100.0,1.0,,
2044,dual_opposition,somewhat risk-seeking,risk-neutral,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,15.0,0.0,0.0,15.0,0.0,0.0,10.0,15.0,10.0,100,1,,,True,0.0,15.0,0.0,10.0,0.0,20.0,15.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,100.0,1.0,,
2043,dual_balanced,extremely risk-seeking,somewhat risk-averse,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,0.0,15.0,0.0,0.0,10.0,20.0,20.0,100,1,,,True,20.0,15.0,10.0,10.0,0.0,15.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
2045,dual_nonbiased,,,True,10.0,10.0,10.0,5.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,100,1,,,True,10.0,10.0,5.0,5.0,0.0,10.0,5.0,5.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,100.0,1.0,,
2058,dual_nonbiased,,,True,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,100,3,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no specific percentages
2051,dual_nonbiased,,,True,20.0,0.0,0.0,10.0,0.0,30.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,100,1,,,True,20.0,0.0,0.0,10.0,0.0,30.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,100.0,1.0,,
2046,dual_opposition,risk-neutral,risk-neutral,True,0.0,15.0,0.0,5.0,0.0,35.0,10.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,100,1,,,True,0.0,15.0,0.0,5.0,0.0,30.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,100.0,1.0,,
2047,dual_opposition,risk-neutral,extremely risk-seeking,True,0.0,15.0,0.0,10.0,0.0,30.0,10.0,0.0,0.0,10.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,20.0,0.0,0.0,15.0,0.0,0.0,0.0,25.0,15.0,100.0,1.0,,
2048,dual_balanced,extremely risk-seeking,extremely risk-averse,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,10.0,10.0,0.0,0.0,0.0,30.0,20.0,100,1,,,True,35.0,20.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
2055,dual_balanced,risk-neutral,extremely risk-averse,True,0.0,10.0,0.0,5.0,0.0,20.0,10.0,0.0,0.0,5.0,0.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,35.0,20.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
2054,dual_nonbiased,,,True,10.0,0.0,0.0,5.0,0.0,15.0,10.0,10.0,5.0,5.0,5.0,0.0,15.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,0.0,10.0,0.0,10.0,0.0,15.0,10.0,10.0,0.0,5.0,5.0,0.0,15.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
2059,dual_nonbiased,,,True,10.0,10.0,0.0,10.0,0.0,25.0,10.0,0.0,0.0,0.0,10.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,100,1,,,True,0.0,10.0,0.0,10.0,0.0,25.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,100.0,1.0,,
2067,dual_opposition,risk-neutral,risk-neutral,True,10.0,20.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,10.0,15.0,0.0,5.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,100.0,1.0,,
2070,dual_opposition,extremely risk-averse,extremely risk-averse,True,30.0,20.0,0.0,20.0,0.0,5.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,30.0,20.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
2074,dual_opposition,risk-neutral,risk-neutral,True,0.0,25.0,0.0,10.0,0.0,30.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,0.0,20.0,10.0,5.0,0.0,30.0,10.0,5.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
2079,dual_balanced,risk-neutral,extremely risk-averse,True,10.0,0.0,0.0,10.0,0.0,20.0,10.0,0.0,0.0,10.0,0.0,15.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,40.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
2080,dual_nonbiased,,,True,0.0,15.0,0.0,10.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,100,3,,,True,0.0,15.0,0.0,5.0,5.0,25.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,100.0,3.0,,
2076,dual_nonbiased,,,True,10.0,0.0,0.0,10.0,0.0,25.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,100,1,,,True,0.0,15.0,0.0,10.0,0.0,30.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,100.0,1.0,,
2077,dual_balanced,risk-neutral,extremely risk-averse,True,0.0,20.0,0.0,10.0,10.0,30.0,10.0,5.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,30.0,20.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
2082,dual_nonbiased,,,True,5.0,5.0,0.0,10.0,5.0,20.0,10.0,10.0,5.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,15.0,0.0,0.0,10.0,0.0,25.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
2084,dual_balanced,extremely risk-averse,risk-neutral,True,25.0,20.0,15.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,0.0,15.0,10.0,10.0,0.0,25.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
2081,dual_nonbiased,,,True,15.0,0.0,0.0,15.0,0.0,30.0,10.0,10.0,10.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,15.0,0.0,0.0,10.0,0.0,25.0,10.0,10.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
2083,dual_opposition,somewhat risk-averse,extremely risk-averse,True,20.0,15.0,0.0,15.0,0.0,20.0,0.0,5.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,30.0,20.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
2085,dual_nonbiased,,,True,15.0,0.0,0.0,15.0,0.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,20.0,0.0,0.0,10.0,0.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
